Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
14858,13757422,lychii,"2025-05-02 04:02:50",0.69856,1,lychii
14859,13787311,kosuke1727,"2025-05-08 02:17:54",0.69856,1,mokota1727
14860,9840604,gen03,"2025-05-10 11:38:23",0.69856,2,geeeen03
14861,13837618,Yo-da,"2025-05-18 07:09:36",0.69856,1,yhoshidatatsuru
14862,13844469,"Aymen Lami","2025-05-19 13:45:42",0.69856,2,aymenlami
14863,13875321,"Elena KIM","2025-05-26 04:15:28",0.69856,6,mangoyellow24
14864,13877564,"Anwesha Panda","2025-05-26 11:23:13",0.69856,1,pansha
14865,13912660,begindeveloper,"2025-06-02 05:07:15",0.69856,1,begindeveloper
14866,13611009,"Dipesh D #2","2025-04-04 17:06:40",0.69617,1,dipeshhh
14867,13326955,Mingle25,"2025-04-05 12:40:52",0.69617,5,mingle25
14868,13662520,JoaoVictor18,"2025-04-12 18:38:21",0.69617,1,joaovictor18
14869,13694733,"Saa Jung","2025-04-18 23:02:25",0.69617,1,saajung
14870,13486010,scmltbe,"2025-04-20 17:19:06",0.69617,2,scmltbe
14871,13427217,"Harin Rambaran","2025-04-22 18:54:06",0.69617,1,harinrambaran
14872,13750824,"Naveen Vallabhaneni","2025-04-30 17:47:53",0.69617,2,naveenvallabhaneni
14873,13375509,t.iijima_cm,"2025-05-07 09:06:57",0.69617,2,tiijimacm
14874,13777769,関口隆和,"2025-05-06 14:25:26",0.69617,1,aoktkkz
14875,13797725,@ravi123A321.at,"2025-05-10 06:17:25",0.69617,1,ravi123a321at
14876,13861898,i_shifa,"2025-05-22 19:24:45",0.69617,1,ishifa
14877,13919811,Akhil_219,"2025-06-03 11:32:10",0.69617,1,akhil219
14878,13617319,Kgaurv,"2025-04-05 16:19:05",0.69377,1,kgaurv
14879,12325578,FelipeMulato,"2025-04-09 15:27:44",0.69377,1,felipemulato
14880,13593343,JamieMitchelll,"2025-04-23 00:44:20",0.69377,2,jamiemitchelll
14881,13540606,"Saurabh Mishra #6","2025-04-19 14:14:07",0.69377,1,saurabhmishra235
14882,13712231,idhc,"2025-04-22 15:37:27",0.69377,2,iamdhc
14883,13684465,"Lia,Kaporis","2025-04-28 19:20:28",0.69377,6,liakap
14884,12316485,"Reuben Gezang","2025-05-01 10:18:42",0.69377,1,reubengezang
14885,13795557,"Iana Vranesko","2025-05-09 15:04:53",0.69377,1,ianavranesko
14886,13819221,"Carla Peñafiel","2025-05-14 20:21:11",0.69377,2,carlapenafiel
14887,13849587,Aur0rAyo,"2025-05-20 13:01:25",0.69377,1,aur0rayo
14888,13868036,nnna,"2025-05-24 07:59:08",0.69377,1,nnnawww
14889,13880121,lksdjfoi,"2025-05-27 01:03:21",0.69377,1,lksdjfoi
14890,13908021,hutou0809,"2025-06-01 08:44:57",0.69377,9,hutou0809
14891,13914608,"Hegally Chen","2025-06-02 12:41:55",0.69377,2,hegallychen
14892,13645693,minswer,"2025-04-12 07:17:45",0.69138,30,minswer
14893,13650654,Rimmy,"2025-04-10 13:56:40",0.69138,5,rimmy27
14894,13714590,nyaisai,"2025-04-23 04:07:10",0.69138,1,naotakaoku
14895,13567721,月夜黯宸,"2025-04-25 14:25:29",0.69138,3,wx986829921
14896,13733293,"liya tekie","2025-04-27 06:20:46",0.69138,1,liyatekie
14897,10975368,zhengzizhe,"2025-04-30 07:11:31",0.69138,1,zhengzizhe
14898,13821196,ReeceBlue,"2025-05-15 07:50:02",0.69138,1,reeceblue
14899,13846801,Zyi_2101,"2025-05-20 02:57:24",0.69138,6,zyi2101
14900,13905959,"Abhishek Thakur #4","2025-05-31 18:12:22",0.69138,1,helloabhi004
14901,13909024,"Raja Muhammad Israr Azeem","2025-06-01 11:07:01",0.69138,10,rajamuhammadisrar
14902,13652419,Ramanujana,"2025-04-10 17:34:46",0.68899,1,sarthakaggarwal11
14903,13652532,Pratyush111,"2025-04-10 17:57:27",0.68899,1,pratyush111
14904,13539241,bround22,"2025-04-11 00:41:04",0.68899,1,bround22
14905,13685367,"ChiHyun Yun","2025-04-17 06:54:12",0.68899,1,chihyunyun
14906,13693458,ahj1592,"2025-04-18 16:26:53",0.68899,4,ahj1592
14907,13710079,totishin,"2025-04-22 08:12:41",0.68899,2,totishin
14908,13713983,"Kam #4","2025-04-23 00:41:34",0.68899,1,kameronv
14909,13550270,shiweibai,"2025-04-23 12:52:26",0.68899,1,shiweibai
14910,13738997,Ethenfor,"2025-04-28 11:40:37",0.68899,1,ethenfor
14911,13760558,axxi.ax,"2025-05-02 20:20:26",0.68899,2,axxiax
14912,13772424,"Иван Шивалов","2025-05-06 20:22:04",0.68899,4,ivan070708
14913,13773794,ktmhugs,"2025-05-05 22:09:13",0.68899,1,ktmhugs
14914,10572972,"Danish Javaid","2025-05-08 05:55:00",0.68899,3,danishjmeo
14915,13834475,"Dimash Bekeshev","2025-05-17 11:12:30",0.68899,1,dimashbekeshev
14916,13846355,"Thisara Dilshan 99","2025-05-19 23:36:08",0.68899,1,thisaradilshan99
14917,13885934,"binuthi sanjana","2025-05-28 04:22:54",0.68899,1,binuthisanjana
14918,13520454,queen3unh4,"2025-04-05 07:36:19",0.68660,1,queen3unh4
14919,13713644,"Arnold Okoye","2025-05-11 15:10:51",0.68660,25,arnoldokoye
14920,13808421,"Laine Mulvay","2025-05-12 16:30:31",0.68660,2,lainemulvay
14921,13829765,"Vincent Nguyen #2","2025-05-16 11:43:40",0.68660,1,vincentnguyen269
14922,13877172,"YOUSSEF ABDELMOULA","2025-05-26 09:55:57",0.68660,1,youssefabdelmoula
14923,13650653,"SAHOON KIM","2025-04-10 12:38:03",0.68421,2,sahoonkim
14924,12135045,EmiHirano,"2025-04-24 07:56:16",0.68421,1,emihirano
14925,13607124,佐藤　七海,"2025-04-25 05:46:52",0.68421,1,satonanami
14926,13733373,milbat99,"2025-04-27 06:51:42",0.68421,1,milbat99
14927,13305822,mnmland12,"2025-05-03 16:57:59",0.68421,1,mnmland12
14928,13844592,ks15,"2025-05-19 14:13:16",0.68421,1,ks0115
14929,13866981,"Veronica Burke","2025-05-23 23:44:35",0.68421,1,veronicaburke
14930,13875313,ghdrud,"2025-05-26 04:18:45",0.68421,7,ghdrud
14931,13877926,AoiYuki1115128322,"2025-05-26 12:36:25",0.68421,1,aoiyuki1115128322
14932,13896123,"Maciej Szwechlowicz","2025-05-30 06:43:53",0.68421,1,maciejszwechlowicz
14933,8002748,"Jaco Kok","2025-04-09 21:41:59",0.68181,1,jacokok
14934,13689044,"Tyson Watson","2025-04-17 22:26:39",0.68181,1,tysonwatson
14935,13796063,ezezez,"2025-05-10 09:41:16",0.68181,3,jovang
14936,13463955,tokiya.oyama,"2025-05-14 15:49:40",0.68181,1,woym0402
14937,13819600,"Austin Fang1","2025-05-14 23:10:17",0.68181,1,austinfang1
14938,13919457,"Ahmish Nair","2025-06-03 10:04:12",0.68181,1,ahmishnair
14939,7103164,neto,"2025-04-07 12:01:02",0.67942,2,miltonmiranda
14940,13636486,seed404,"2025-04-08 22:08:17",0.67942,1,seed404
14941,13644940,"Hayat Pacquette","2025-04-23 20:10:35",0.67942,4,hayatpacquette
14942,13663618,Paige_Cri,"2025-04-13 02:55:45",0.67942,1,paigecri
14943,13668549,"Giovanny Espitia","2025-04-14 05:20:26",0.67942,1,giovannyespitia
14944,13630743,"Gioconda Murillo","2025-04-26 02:17:46",0.67942,6,giocondamurillo
14945,13480785,hyenwoo_cis,"2025-04-22 06:42:09",0.67942,1,hyenwoocis
14946,5204806,yoonangela,"2025-04-23 04:14:42",0.67942,1,yoonangela
14947,13742127,yuta.yamagguchi,"2025-04-29 04:54:23",0.67942,1,yutayamagguchi
14948,13744042,aabbcctt,"2025-04-29 09:41:28",0.67942,2,aabbcctt
14949,13789342,llvshuo2341,"2025-05-08 09:32:54",0.67942,2,llvshuo2341
14950,13789364,jiangrongqi2341,"2025-05-08 09:38:05",0.67942,1,jiangrongqi2341
14951,13798105,"Engr Imran","2025-05-10 08:19:32",0.67942,1,aiengrimran
14952,13815367,"Xinlu ZHANG","2025-05-14 03:26:55",0.67942,1,xinluluciazhang
14953,13839879,"Dastgeer Jutt","2025-05-18 16:40:50",0.67942,1,dastgeerjutt
14954,13857333,"Parth Dobariya1168","2025-05-22 03:29:54",0.67942,2,parthdobariya1168
14955,13857777,"Rahil Aghariya","2025-05-22 05:11:46",0.67942,2,rahilaghariya
14956,13857706,"DESI BEATS","2025-05-22 05:22:52",0.67942,4,desibeats
14957,13862580,"Shishir Acharya 121","2025-05-30 00:38:37",0.67942,3,shishiracharya121
14958,13607924,NINACHANCHAN,"2025-04-04 15:16:50",0.67703,1,ninachanchan
14959,13670030,"Kevin Zeng #2","2025-04-15 14:53:10",0.67703,3,lemsword
14960,13684771,"Uspector Kyt","2025-04-17 04:23:01",0.67703,1,uspectorkyt
14961,13715525,"Athit Khunraj","2025-04-23 08:23:09",0.67703,1,athitkhunraj
14962,13727992,"Seven #2","2025-04-25 17:24:46",0.67703,1,kidusanakele
14963,13315231,ayatakenaka,"2025-04-27 02:50:59",0.67703,1,ayatakenaka
14964,5588801,"Shin HIRABA","2025-04-28 15:21:00",0.67703,1,shinhiraba
14965,13764601,"Aroop Verma","2025-05-03 18:04:58",0.67703,1,aroopverma
14966,13770819,"Nagito Ito","2025-05-05 10:09:46",0.67703,3,nagitoito
14967,13775963,Tasuken,"2025-05-06 09:20:59",0.67703,2,tasuken
14968,13777117,tiger_56,"2025-05-06 12:08:37",0.67703,1,tiger56
14969,13778332,"Mondo Nakamura","2025-05-06 16:16:23",0.67703,1,mondonakamura
14970,13789142,小林正和,"2025-05-15 09:15:53",0.67703,2,kobamasa07
14971,13797499,et,"2025-05-10 05:13:37",0.67703,1,kaghashi
14972,13808272,pound_pnd,"2025-05-12 15:34:59",0.67703,1,poundpnd
14973,13813051,SHUN.O,"2025-05-13 14:28:53",0.67703,1,shun0o
14974,13821208,goldspring,"2025-05-15 07:52:18",0.67703,1,arkspring
14975,13847267,LucasMflinders,"2025-05-20 04:58:37",0.67703,1,lucasmflinders
14976,13855449,Tofulogy,"2025-05-21 15:39:22",0.67703,1,tofulogy
14977,13860555,古閑弘晃,"2025-05-22 14:10:47",0.67703,1,hiroakikody
14978,13879944,Lierra,"2025-05-26 23:14:45",0.67703,1,forlornsean
14979,13901888,littlemozart,"2025-05-31 05:27:08",0.67703,1,littlemozart
14980,13615674,Takatoshi0321,"2025-04-05 10:29:23",0.67464,1,takatoshi0321
14981,13572492,いしだひろのぶ（バン犬）,"2025-04-05 11:37:03",0.67464,1,baninu
14982,13635330,sun_sode,"2025-04-08 17:10:46",0.67464,1,sunsode
14983,13550599,"Angela Melia Gunawan","2025-04-10 09:26:36",0.67464,11,"angelameliagunawan,raynasherachang"
14984,13659570,hiroponnGG,"2025-04-12 05:34:40",0.67464,2,hiroponngg
14985,13659587,権田原義男,"2025-04-12 05:39:12",0.67464,1,dodaitaida
14986,13660070,Shiroggle,"2025-04-12 08:05:28",0.67464,1,shiroggle
14987,13660103,Gokulakrishnan07,"2025-04-12 08:16:00",0.67464,1,gokulakrishnan07
14988,13668394,"inoha taka","2025-04-14 04:47:16",0.67464,2,inohataka
14989,13674526,Hexupal,"2025-04-15 06:08:09",0.67464,1,hexupal
14990,13678061,"Gaurav Tawri","2025-04-15 19:31:11",0.67464,1,gauravtawri
14991,11684735,"sarup Hussain","2025-04-17 23:20:33",0.67464,4,saruphussain
14992,13700146,FumiyaKoyama,"2025-04-20 07:52:57",0.67464,1,fumizo24
14993,13720400,"So Tanaka","2025-04-24 07:34:52",0.67464,1,liefaraway
14994,6513236,"Franco Mastelli","2025-04-25 21:39:22",0.67464,1,francomastelli
14995,9229977,"Pranjal Jain #3","2025-04-27 09:28:47",0.67464,2,pranjaljain4
14996,7945519,m0chi1216,"2025-04-28 16:05:52",0.67464,1,m0chi1216
14997,13742959,kawausostb,"2025-04-29 06:17:58",0.67464,1,kawausostb
14998,13770040,橋谷直哉,"2025-05-05 06:10:35",0.67464,1,taningo
14999,13775196,ST_nokin,"2025-05-06 06:03:30",0.67464,2,stnokin
15000,13782005,Shiooo,"2025-05-07 03:07:51",0.67464,1,shiooo12
15001,13782283,goodgreen,"2025-05-07 05:01:25",0.67464,1,goodgreen
15002,13818151,togenuts,"2025-05-15 00:36:18",0.67464,3,togenuts
15003,13843782,Bookaggle,"2025-05-21 14:40:40",0.67464,3,bookaggle
15004,13862682,lycorine,"2025-05-23 01:48:21",0.67464,1,lycorine
15005,13866604,"José Ignacio Martinez Derlindati","2025-05-23 19:52:06",0.67464,1,jimd24
15006,13875315,KOREG12101,"2025-05-26 04:30:52",0.67464,7,koreg12101
15007,13878421,"Kento Omotegawa","2025-05-26 14:30:07",0.67464,1,kentoomotegawa
15008,13889683,"Tawfiq Samin","2025-05-28 19:17:20",0.67464,1,tawfiqsamin
15009,13905238,trypsin,"2025-05-31 15:06:22",0.67464,1,trypsin
15010,13914553,Kishimoto_ml,"2025-06-02 11:27:22",0.67464,1,kishimotoml
15011,13919524,"Ryotaro Kusaka","2025-06-03 10:24:26",0.67464,1,ryotarokusaka
15012,13626682,ManukaHoney,"2025-04-07 10:33:16",0.67224,1,tenqgi
15013,13425924,滝田悠介,"2025-04-08 01:21:36",0.67224,2,tkt0214
15014,13630899,永嶋丈紀,"2025-04-08 03:10:12",0.67224,1,ngsmtm
15015,13633557,"Donghyeon Ha","2025-04-08 11:57:58",0.67224,1,donghyeonha
15016,13655268,yeluck@naver.com,"2025-04-11 08:33:54",0.67224,1,yelucknavercom
15017,13659685,hPumpkin,"2025-04-12 06:11:40",0.67224,1,hpumpkin
15018,13660247,"tsukune torikawa","2025-04-12 08:43:04",0.67224,1,tsukunetorikawa
15019,13661025,AbrarMahmudHasan,"2025-04-12 12:37:26",0.67224,2,abrarmahmudhasan
15020,13666593,"Áron Pap","2025-04-13 17:37:38",0.67224,2,ronpap
15021,13669767,moonhoro,"2025-04-14 09:18:52",0.67224,1,moonhoro
15022,13641479,ehdus030101,"2025-04-14 14:40:18",0.67224,2,ehdus030101
15023,13687507,shinboom,"2025-04-17 14:39:11",0.67224,1,shinboom
15024,13695141,new_marco,"2025-04-19 03:00:16",0.67224,1,newmarco
15025,8047183,"Mukund Krishna","2025-04-21 09:12:22",0.67224,3,mukundkrishna
15026,13710061,"Seungjae Park #2","2025-04-22 07:39:42",0.67224,1,winzard
15027,13710062,pazamazingo,"2025-04-22 07:39:42",0.67224,1,pazamazingo
15028,13710063,yocorgi,"2025-04-22 07:39:43",0.67224,1,yocorgi
15029,13710071,"jang kioh","2025-04-22 08:00:13",0.67224,3,jangkioh
15030,13710120,sungsanmin,"2025-04-22 07:48:37",0.67224,1,sungsanmin
15031,12436678,"Sho Watanabe #2","2025-04-22 12:31:00",0.67224,1,showatanabekg
15032,13716067,池田朋樹,"2025-04-23 10:30:20",0.67224,1,jjtomsan16
15033,13248816,rara-kiyo,"2025-04-24 01:01:35",0.67224,1,rarakiyo
15034,13284666,Pal-chichen,"2025-04-24 01:36:57",0.67224,1,palchichen
15035,13729146,kinowws,"2025-04-26 02:18:58",0.67224,1,kinowws
15036,6297286,simesabatt,"2025-04-26 11:39:19",0.67224,1,simesabatt
15037,12565865,noynkmr,"2025-04-29 10:01:05",0.67224,1,noynkmr
15038,12359470,N.Sumiko,"2025-05-01 13:58:05",0.67224,1,nsumiko
15039,6900125,SatKan,"2025-05-06 00:15:23",0.67224,1,satkan
15040,13801987,"Kohei  Kikuchi","2025-05-11 09:08:32",0.67224,1,koheiiii
15041,12797755,Hyamasaki,"2025-05-19 11:25:47",0.67224,1,hyamasaki
15042,13846370,MG.Srikanth,"2025-05-19 23:56:08",0.67224,4,mgsrikanth
15043,13852068,Csini1159,"2025-05-21 02:13:16",0.67224,10,csini1159
15044,13857298,Danielle_1111,"2025-05-22 03:14:45",0.67224,4,danielle1111
15045,13857236,"Phạm Phát","2025-05-22 03:21:47",0.67224,7,phmpht4
15046,13857623,"Việt Anh","2025-05-22 04:24:25",0.67224,1,v1et4nks
15047,13857664,fionamattam,"2025-05-22 04:41:48",0.67224,2,fionamattam
15048,13862171,MikiB12,"2025-05-22 21:17:36",0.67224,1,mikib12
15049,13862252,"Nouman Waheed Abbasi","2025-05-22 22:12:08",0.67224,2,noumanwaheedabbasi
15050,13867750,"Ruuna Nakazawa","2025-05-24 06:26:39",0.67224,1,ruunanakazawa
15051,13868708,"Henrik Freisleben","2025-05-24 10:56:58",0.67224,1,henrikfreisleben
15052,13868724,"Thomas Ründer","2025-05-24 10:58:47",0.67224,1,thomasrnder
15053,13425626,kaicoelacanth,"2025-05-25 11:26:35",0.67224,1,kaicoelacanth
15054,13873819,SteffenHTWG,"2025-05-25 16:35:56",0.67224,1,steffenhtwg
15055,13875565,lco_2525,"2025-05-26 04:05:48",0.67224,1,lco2525
15056,13880613,kaimacv,"2025-05-27 03:32:06",0.67224,1,kaimacv
15057,13884110,"Nico Roth","2025-05-27 16:20:59",0.67224,1,nicoroth
15058,13896050,"Jason,zhang","2025-05-30 06:25:58",0.67224,2,starduuust
15059,13917160,kobatakusan,"2025-06-02 22:59:37",0.67224,1,kobatakusan
15060,2678041,"Miguel Angel Cotrina Espinoza","2025-04-05 22:12:48",0.66985,2,macespinoza
15061,13618708,Luis255,"2025-04-05 23:05:58",0.66985,1,luis255
15062,13620576,sakuyama,"2025-04-06 09:50:12",0.66985,1,sakuyama
15063,13624439,"Ricardo Yauri","2025-04-07 03:47:42",0.66985,1,ricardoyauri
15064,6901854,"Evelyn Vega","2025-04-11 22:25:59",0.66985,1,evelynvegahuamani
15065,13659093,"Saleh Alaayed","2025-04-12 02:49:54",0.66985,1,salehalaayed
15066,13664348,Barrel31313,"2025-04-13 07:36:23",0.66985,1,barrel31313
15067,13348823,"Tomomi Nakajima","2025-04-15 12:19:03",0.66985,1,tomominakajima
15068,13743156,"Hyogo Morishita","2025-04-29 06:38:19",0.66985,1,hyogomorishita
15069,13743923,"airu sera1119","2025-04-29 08:55:02",0.66985,1,airusera1119
15070,13763648,Fabisor,"2025-05-03 13:30:09",0.66985,1,fabisor
15071,13795406,Y200000,"2025-05-09 14:25:28",0.66985,1,y200000
15072,13815251,"VIKAS K","2025-05-14 05:42:17",0.66985,2,vikaskaruna
15073,13815749,"Chris Francis","2025-05-14 05:45:58",0.66985,1,cbhjdbshcjs
15074,13835079,thiluck,"2025-05-21 04:34:56",0.66985,9,thiluck
15075,13845556,ambulance1004,"2025-05-19 17:56:13",0.66985,1,ambulance1004
15076,13870761,"Павел Алексеев #2","2025-05-25 00:13:17",0.66985,1,qurvie
15077,13869517,"Kevin George","2025-05-25 14:13:37",0.66985,5,gremaster
15078,13889290,"Yannick Grenz","2025-05-28 17:40:21",0.66985,2,yannickgrenz
15079,13911626,"Tevoh Ndingwan","2025-06-01 21:57:23",0.66985,4,tevohn
15080,13656180,"Shreya #12","2025-04-11 12:03:25",0.66746,1,shreya2406
15081,13664594,sakon,"2025-04-13 08:41:52",0.66746,1,sakonyuya
15082,13342794,"Ayyan Ahmad Qureshi","2025-04-13 13:43:36",0.66746,1,ayyanahmadqureshi
15083,13669592,zt66666666,"2025-04-14 08:51:39",0.66746,2,zt66666666
15084,13716562,"Kazuki Ootaka","2025-04-23 12:23:01",0.66746,1,kazukiootaka
15085,13734527,"Kaleemullah Syed","2025-04-27 12:48:46",0.66746,2,kaleemullahsyed
15086,13753953,Yuooop,"2025-05-01 10:13:13",0.66746,1,yuooop
15087,13758045,"sasaki shun","2025-05-02 07:18:15",0.66746,1,sasakishun
15088,13801235,rioreiyeahm,"2025-05-11 06:01:48",0.66746,1,rioreiyam
15089,13808357,JeanBergues,"2025-05-12 15:56:20",0.66746,1,jeanbergues
15090,13838360,deepuuu04,"2025-05-18 10:30:48",0.66746,1,deepuuu04
15091,13846374,"Tim Zigoronikos","2025-05-19 23:55:27",0.66746,3,timzigoronikos
15092,13846826,"Kakein 228","2025-05-20 02:45:12",0.66746,2,kakein228
15093,13852061,Masa4649,"2025-05-21 01:48:05",0.66746,1,masa4649
15094,13875523,"Qiu Tina","2025-05-26 04:04:21",0.66746,6,qiutina
15095,6241455,Keitaroo,"2025-05-29 13:44:31",0.66746,1,keitaroo
15096,13899103,"Tugce Celik","2025-05-30 18:19:28",0.66746,1,tugccec
15097,13920801,Blumine,"2025-06-03 15:09:51",0.66746,1,blumine
15098,13582119,Kento.S,"2025-04-05 07:10:59",0.66507,4,kento0414
15099,13639796,"seon myeong hun","2025-04-09 11:48:44",0.66507,2,seonmyeonghun
15100,5530508,ymds,"2025-04-09 11:55:24",0.66507,1,"sasakawadaisuke,ymiyanohara"
15101,13650656,kimsungkyoo,"2025-04-10 12:37:48",0.66507,2,kimsungkyoo
15102,13659804,"HAYAKAWA Tuyosi #2","2025-04-12 06:46:35",0.66507,1,hayatuyo
15103,13664251,TakahiroKudo12,"2025-04-13 07:09:28",0.66507,1,takahirokudo12
15104,13664336,anji77,"2025-04-13 07:33:44",0.66507,1,anji77
15105,13668382,twobitpng,"2025-04-14 04:40:07",0.66507,1,twobitpng
15106,13668429,charmandan,"2025-04-14 05:09:42",0.66507,2,charmandan
15107,13668525,"Runa San","2025-04-14 05:15:42",0.66507,1,runasan
15108,12306617,awfullyLongName,"2025-04-17 07:05:22",0.66507,2,awfullylongname
15109,13695729,"Koala #2","2025-04-19 08:47:08",0.66507,4,koamarin
15110,13718432,"Alexei Dmitriev","2025-04-23 20:30:08",0.66507,2,alexeidmitriev5346
15111,13711915,lasagna3305,"2025-04-27 08:37:24",0.66507,2,lasagna3305
15112,13753313,mm0227,"2025-05-01 08:06:10",0.66507,1,mm0227
15113,13764161,"[Deleted] dd6227b3-539e-4811-9e3c-f7862dd16a46","2025-05-03 15:43:14",0.66507,1,del=c49c57af3eca1403
15114,13777271,KeisukeYOSHIKAWA,"2025-05-06 12:38:11",0.66507,1,k1117yoshi
15115,3569265,kuchiii,"2025-05-07 15:29:42",0.66507,1,kuchiii
15116,3631356,"Takahisa Shiratori","2025-05-08 06:56:25",0.66507,1,takashiratori
15117,13789111,"seko kasumi","2025-05-15 09:12:35",0.66507,2,sekokasumi
15118,13312404,"Ryuji Fujiwara","2025-05-09 15:22:54",0.66507,1,ryujifujiwara
15119,13823747,YomogiCat,"2025-05-15 16:05:18",0.66507,1,yomogicat
15120,13838465,DmitriyZhariy,"2025-05-18 17:27:22",0.66507,2,dmitriyzhariy
15121,13837921,BeSea,"2025-06-03 10:32:59",0.66507,3,beseanariumi
15122,1262654,"Takashi Yoshimura","2025-05-20 08:08:36",0.66507,2,inbaser
15123,13846468,"Alexandre Corrard","2025-05-20 00:28:55",0.66507,1,alexandrecorrard
15124,2466249,"kazuki ohta","2025-05-21 06:21:43",0.66507,1,ohtakazuki
15125,5159751,"Yoshihiko Murakawa","2025-05-23 01:47:17",0.66507,1,yoshihikomurakawa
15126,13862678,shouhei12,"2025-05-23 01:47:31",0.66507,1,shouhei12
15127,13862691,"Ryotaro #5","2025-05-23 02:10:14",0.66507,2,ryotarolllll
15128,13865691,"Masaaki Hori #2","2025-05-23 15:05:26",0.66507,1,ninjasan
15129,13867389,sakuramo,"2025-05-24 07:57:56",0.66507,3,sakuramo82a
15130,13888295,IWC-xxx,"2025-05-28 13:09:30",0.66507,1,iwcxxx
15131,13898909,"M. Emre Çelik","2025-05-30 17:43:10",0.66507,1,emreceliki
15132,13917189,"ali cheem","2025-06-02 23:18:03",0.66507,1,alicheem
15133,13624717,PavanMiskin00,"2025-04-07 12:06:03",0.66267,1,pavanmiskin00
15134,13651336,MattisSchramm,"2025-04-10 14:12:00",0.66267,1,mattisschramm
15135,13673037,Hawaawuu,"2025-04-28 14:58:50",0.66267,5,hawaawuu
15136,13684317,zhangasds,"2025-05-15 08:26:11",0.66267,5,zhangasds
15137,13684450,yczxjy,"2025-04-17 02:33:36",0.66267,1,yczxjy
15138,13705728,"Eo Aiuvvv","2025-04-21 11:15:02",0.66267,1,eoaiuvvv
15139,13758003,"Rikuto MORI","2025-05-02 07:07:57",0.66267,1,rikutomori
15140,13758053,Michael.H.PML,"2025-05-02 07:20:16",0.66267,1,michaelhpml
15141,13763317,赤倉一嘉,"2025-05-03 11:52:53",0.66267,1,kakakura
15142,13763455,"China Roses","2025-05-03 12:33:42",0.66267,1,keisukeyokota0428
15143,13765676,Ichinose,"2025-05-04 03:55:33",0.66267,1,ich1nose
15144,13776452,hisaka,"2025-05-06 09:46:17",0.66267,1,hisaka23
15145,13780784,石黒将太郎,"2025-05-07 01:38:03",0.66267,1,ishiguropantarhei
15146,13801609,tatsuki1234,"2025-05-11 07:25:36",0.66267,1,tatsuki1234
15147,13815329,TTSUKUBA,"2025-05-14 03:21:17",0.66267,1,ttsukuba
15148,13816317,MasaakiShirase,"2025-05-14 07:47:37",0.66267,1,masaakishirase
15149,13820857,panagiotagrosdouli1,"2025-05-15 06:40:01",0.66267,1,panagiotagrosdouli1
15150,13855873,"SHOGO MATSUO","2025-05-21 17:35:05",0.66267,1,shogo0612
15151,13857423,"Abel Shibu11","2025-05-22 05:20:48",0.66267,3,abelshibu11
15152,13920865,"Erlan Bayaman","2025-06-03 15:22:57",0.66267,1,erlanbayaman
15153,13616036,suyuhong,"2025-04-15 08:15:17",0.66028,2,suyuhong
15154,13621414,"Vinay Gavas","2025-04-06 13:06:02",0.66028,2,vinaygavas
15155,13625777,"Nobuki Isogai","2025-04-07 07:53:43",0.66028,1,nobukiisogai
15156,13629034,yuumi4311,"2025-04-07 17:38:53",0.66028,1,yuumi4311
15157,13636962,"Nagato Minori","2025-04-09 01:01:24",0.66028,1,nagatominori
15158,13659229,"Isaac Rios","2025-04-12 03:58:53",0.66028,7,isaacrios
15159,13661628,Ittokuman,"2025-04-12 14:25:02",0.66028,1,kazunorisugiura
15160,6252411,yasuki,"2025-04-13 03:56:20",0.66028,1,matsukuboyasuki
15161,13317714,VrajPandya103,"2025-04-13 19:41:46",0.66028,1,vrajpandya103
15162,13680579,sobameshi,"2025-04-16 09:00:39",0.66028,1,sobameshi
15163,13681008,"Kenji Nakano","2025-04-16 10:38:37",0.66028,1,kenjinakano0n
15164,13684781,Berryz_Eng,"2025-04-17 04:24:19",0.66028,1,berryzeng
15165,13689102,"Tsubasa Hase","2025-04-17 22:57:58",0.66028,1,heihoheiro
15166,12489687,Abdullah1905,"2025-04-18 06:27:32",0.66028,1,abdullah1905
15167,13695539,mako3243,"2025-04-19 05:38:46",0.66028,1,mako3243
15168,13359250,keitamakiyama,"2025-04-26 07:35:37",0.66028,1,keitamakiyama
15169,13736766,banngai,"2025-04-28 02:23:53",0.66028,1,banngai
15170,13738219,gentasuz,"2025-04-28 08:26:15",0.66028,1,gentasuz
15171,13738836,笹倉実佳,"2025-04-28 11:05:23",0.66028,1,miikaan
15172,13739894,"[Deleted] d9659767-dd89-4549-b95a-a07be31da44d","2025-04-28 15:18:37",0.66028,1,del=3815d17b592e5b6f
15173,13745190,ai_kuma,"2025-04-29 14:24:15",0.66028,1,akinobuikuma
15174,13757989,"Yoshizaki Kenta","2025-05-02 07:05:35",0.66028,1,yoshizakikenta
15175,13758062,"Ayane ONISHI.PML","2025-05-02 07:23:17",0.66028,1,ayaneonishi
15176,13774142,coccooo,"2025-05-06 01:09:26",0.66028,1,coccooo
15177,13784690,fubow0843,"2025-05-07 12:32:05",0.66028,1,fubow0843
15178,12681666,sion001122,"2025-05-09 03:08:13",0.66028,2,sion001122
15179,13803205,"Fumiya Nakao","2025-05-11 15:04:57",0.66028,1,fumiyanakao
15180,13806613,bumpkei,"2025-05-18 15:14:00",0.66028,3,bumpkei
15181,13818044,k3ysan,"2025-05-14 14:24:50",0.66028,1,k3ysan
